[121, 913.8379496471111, 656]
[122, 1018.1802433531275, 670]
[123, 282.95684303338743, 271]
[124, 2425.6930245425942, 1204]
[125, 1495.207124716346, 783]
[126, 1396.7995263519567, 802]
[127, 465.1545405636541, 247]
[128, 6327.104555712313, 2665]
[129, 1673.6525442828324, 1122]
[130, 1002.7477878127038, 722]
[131, 849.8342754194606, 673]
[132, 1276.2734714185806, 849]
[133, 1858.9798586046043, 1138]
[134, 2473.994265575261, 1139]
[135, 2326.000088171441, 1119]
[136, 1126.0871288427745, 823]
[137, 1413.7396239116795, 676]
[138, 229.6271515807797, 214]
[139, 1243.6861113757755, 666]
[140, 2096.3808324887045, 1110]
[141, 298.26258104738156, 295]
[142, 1351.9745757353228, 812]
[143, 762.2600436408977, 303]
[144, 337.98003117206986, 298]
[145, 354.9875311720698, 305]
[146, 1385.2607940169087, 846]
[147, 1062.9071435929327, 722]
[148, 249.18340028068337, 247]
[149, 2008.944129945156, 1218]
[150, 1948.4878275568792, 1223]
[151, 1858.0984471508627, 1123]
[152, 1843.647589577796, 1119]
[153, 861.7137449670066, 673]
[154, 731.9550623441396, 292]
[155, 459.0472528558316, 256]
[156, 1571.8299283992274, 693]
[157, 301.97475707685214, 284]
[158, 1434.1163788097283, 899]
[159, 654.157219183343, 257]
[160, 2178.5332602083126, 1405]
[161, 1092.7569151166813, 707]
[162, 2069.1198743601863, 1124]
[163, 1107.7660296310492, 664]
[164, 3258.1590111340934, 1122]
[165, 308.9324494360062, 292]
[166, 3171.5788349199106, 917]
[167, 1807.814099331897, 1120]
[168, 2047.8600600508503, 1218]
[169, 1104.7384158202533, 861]
[170, 931.208389766164, 667]
[171, 888.8337888222285, 664]
[172, 1203.088552488963, 802]
[173, 302.9349055754125, 283]
[174, 333.9374933273766, 285]
[175, 988.6042571889973, 698]
[176, 309.9850374064838, 288]
[177, 896.7394603436995, 688]
[178, 841.1517157767718, 664]
[179, 210.18315891536616, 220]
[180, 2170.1830264060623, 863]
[181, 2082.842400075864, 1142]
[182, 846.8605209569881, 674]
[183, 834.925416745666, 674]
[184, 933.4465214462975, 722]
[185, 2073.286194677556, 1113]
[186, 2163.232403491108, 1122]
[187, 818.7984411159119, 649]
[188, 1293.238032059668, 870]
[189, 957.9534859808404, 670]
[190, 1929.5261860097344, 1218]
[191, 1499.0281440422307, 898]
[192, 1237.5922071745654, 791]
[193, 3014.1140167235035, 1123]
[194, 1193.2935849147693, 786]
[195, 2733.9920210227574, 1424]
[196, 530.9875311720698, 288]
[197, 1932.3371290528253, 1115]
[198, 1065.8342520874241, 691]
[199, 1129.7978016586474, 668]
[200, 270.94700538441884, 268]
[201, 1303.2657132797003, 844]
[202, 2467.4759766371044, 1402]
[203, 2031.4546201482526, 1139]
[204, 1462.3354162723647, 848]
[205, 491.06782582382425, 262]
[206, 343.2450872817955, 294]
[207, 370.97754987531175, 295]
[208, 291.27171417416514, 276]
[209, 279.87838731691556, 250]
[210, 1239.0433059070042, 687]
[211, 4188.657078348468, 1117]
[212, 1967.4438446218153, 1135]
[213, 25040.003501184197, 3267]
[214, 886.6630803157501, 661]
[215, 2184.897578408899, 1123]
[216, 245.75199705863463, 220]
[217, 219.80094176841925, 224]
[218, 1466.377861431461, 795]
[219, 1026.5555497901569, 801]
[220, 1417.8167055866707, 899]
[221, 2083.415677540032, 1111]
[222, 325.9575685785536, 294]
[223, 324.9925187032419, 296]
[224, 180.02923652462133, 204]
[225, 1519.2307679724602, 863]
[226, 1843.7587914997976, 1148]
[227, 211.78872095440892, 214]
[228, 309.97002493765586, 291]
[229, 346.97256234413965, 295]
[230, 329.95488044978674, 288]
[231, 2350.7142582926, 1222]
[232, 717.9950124688279, 288]
[233, 27365.139915080883, 3267]
[234, 3671.6197895388505, 919]
[235, 2911.8288969039563, 1385]
[236, 2930.7483132200937, 722]
[237, 1484.4538406977883, 825]
[238, 2376.8798650975814, 1134]
[239, 1505.5008664320517, 698]
[240, 2086.2026844098623, 1183]
[241, 741.9843364091448, 289]
[242, 2088.540241982751, 1122]
[243, 988.7122093153366, 711]
[244, 2318.3773907367945, 1134]
[245, 533.9825436408978, 292]
[246, 1416.3898506367398, 667]
[247, 962.6609224865713, 676]
[248, 263.96515651808403, 256]
[249, 249.83702783891164, 234]
[250, 1648.1461510262868, 800]
[251, 1858.5765837009671, 1136]
[252, 1184.5171834098346, 680]
[253, 318.0518373275864, 275]
[254, 2533.238811165988, 1124]
[255, 721.9699684207354, 289]
[256, 1964.2540432307703, 1218]
[257, 1808.1192853230275, 1137]
[258, 1951.9703477842615, 868]
[259, 2667.236224605106, 1137]
[260, 519.9875311720698, 294]
[261, 25053.714334209784, 3266]
[262, 310.9800498753117, 292]
[263, 2057.988756050153, 1132]
[264, 307.9475373127332, 293]
[265, 905.6555188999915, 657]
[266, 2941.319175797193, 1122]
[267, 1232.754669703252, 647]
[268, 336.96004364089777, 295]
[269, 1432.0784407266272, 867]
[270, 474.34466268066353, 254]
[271, 2244.33809270406, 1126]
[272, 1172.5114648590477, 656]
[273, 1111.1926553851472, 709]
[274, 1368.0640958800159, 818]
[275, 1318.8494107563247, 670]
[276, 953.8985507670257, 662]
[277, 3657.580821614758, 1386]
[278, 4541.3320873896555, 1387]
[279, 509.9047795052769, 289]
[280, 430.8606243551949, 264]
[281, 1039.768262074307, 653]
[282, 2438.3717968145206, 1135]
[283, 2094.825096501468, 1130]
[284, 1292.3725012325715, 817]
[285, 1093.9680534894067, 682]
[286, 1242.6982026093956, 657]
[287, 988.8404053078418, 660]
[288, 1323.5860892424312, 831]
[289, 1162.6641303149704, 662]
[290, 1858.3886469372285, 1114]
[291, 2363.391070655155, 1392]
[292, 292.9506118311323, 278]
[293, 275.3384770938426, 275]
[294, 1439.7936014380734, 661]
[295, 679.0292429490339, 254]
[296, 1586.1747953301838, 812]
[297, 741.9950124688279, 288]
[298, 1458.2012226009817, 819]
[299, 324.9775561097257, 294]
[300, 1881.1917339556292, 1125]
[301, 1490.0588956271652, 683]
[302, 646.18426517575, 256]
[303, 1373.431063171294, 899]
[304, 1804.6119262440527, 829]
[305, 3953.9841066457234, 1132]
[306, 315.92241168387875, 293]
[307, 541.3679845045389, 291]
[308, 1156.8752946247112, 865]
[309, 258.339380515011, 252]
[310, 2655.5357832701275, 1189]
[311, 311.96753110956945, 295]
[312, 323.9875311720698, 298]
[313, 2004.664634984731, 1112]
[314, 1655.236767460552, 827]
[315, 1055.4867346698393, 722]
[316, 1468.4922826286536, 852]
[317, 1433.9697269124115, 835]
[318, 1287.1541855993898, 791]
[319, 1598.9839024408082, 1114]
[320, 1268.6074565205752, 817]
[321, 2578.0237423820563, 1123]
[322, 329.9850374064838, 294]
[323, 278.93917609474227, 274]
[324, 1852.7512256918326, 826]
[325, 755.9674999374996, 294]
[326, 728.9950124688279, 292]
[327, 299.0062204158274, 268]
[328, 1781.4849104091834, 1127]
[329, 452.09950915253194, 258]
[330, 1328.3694160597183, 899]
[331, 324.16251243757773, 295]
[332, 2666.6844483446353, 1125]
[333, 326.8974120302291, 295]
[334, 672.0756146615698, 261]
[335, 289.97006857855365, 291]
[336, 507.9625561097257, 292]
[337, 1231.9226309708731, 787]
[338, 1281.7981706745395, 790]
[339, 1709.057529487185, 1134]
[340, 331.9525310783192, 294]
[341, 1871.5762130015921, 1123]
[342, 2167.314527577302, 1136]
[343, 1763.9673471797116, 1155]
[344, 298.957499843749, 286]
[345, 1281.8102921792863, 680]
[346, 249.5032079751242, 243]
[347, 369.9300183590186, 296]
[348, 1016.4724277217565, 707]
[349, 1460.7550799435178, 898]
[350, 2025.9635108983189, 1137]
[351, 1940.903917332093, 1122]
[352, 1806.4125281418296, 1137]
[353, 251.38574444860632, 250]
[354, 1417.2018456381609, 839]
[355, 2108.3999850857717, 1132]
[356, 1432.3097858314118, 657]
[357, 494.9678716576261, 258]
[358, 476.1882932457811, 261]
[359, 967.9637651627078, 722]
[360, 1444.303956878259, 846]
[361, 997.1735157242583, 677]
[362, 292.6947018849133, 274]
[363, 1702.577137165419, 1130]
[364, 1945.0313010440163, 1122]
[365, 325.9575310783192, 292]
[366, 1450.8229140732506, 782]
[367, 1044.3162048994445, 666]
[368, 1317.8904265140652, 705]
[369, 350.99002493765585, 292]
[370, 332.9700498753117, 293]
[371, 295.89590841112454, 260]
[372, 1737.3011245850405, 1132]
[373, 1238.8534846475675, 801]
[374, 467.9187071942333, 263]
[375, 1441.7380813761822, 829]
[376, 1230.7749842336993, 849]
[377, 294.9875311720698, 301]
[378, 1957.6441030630833, 1122]
[379, 1139.9691046374826, 791]
[380, 2712.5965776913104, 1430]
[381, 4317.432638357499, 1130]
[382, 248.0141314491692, 242]
[383, 261.6241064328609, 248]
[384, 297.92907470645986, 270]
[385, 198.9086652812897, 200]
[386, 239.94727756781253, 232]
[387, 1509.552462217243, 859]
[388, 4133.766932241481, 1118]
[389, 1830.2797218335168, 785]
[390, 2209.5567046561728, 1129]
[391, 4127.635009811522, 920]
[392, 1242.5474519573218, 664]
[393, 296.9225059531622, 291]
[394, 1067.4741442342297, 683]
[395, 2456.4542195840795, 1189]
[396, 4035.18240501955, 1136]
[397, 1418.1487996400372, 828]
[398, 9514.900194434778, 2690]
[399, 900.6799927757532, 705]
[400, 326.1689428121437, 293]
[401, 326.97506234413964, 295]
[402, 332.96503110956945, 306]
[403, 230.75251957541496, 234]
[404, 2085.5203225210535, 1123]
[405, 1163.0141589309537, 707]
[406, 173.96200636688923, 205]
[407, 4188.718017077769, 923]
[408, 2164.3851329528634, 1119]
[409, 2059.8653139783873, 1124]
[410, 297.1215401817238, 271]
[411, 2667.0963190258926, 1393]
[412, 1331.0071948008074, 861]
[413, 6658.458925463435, 922]
[414, 1294.1800662059327, 901]
[415, 1639.8204085766017, 827]
[416, 343.1775561097257, 294]
[417, 1317.5670211306528, 702]
[418, 1056.0747868558137, 666]
[419, 1416.9129105902198, 853]
[420, 1323.8936841396974, 686]
[421, 1639.2316114222956, 1133]
[422, 293.97506234413964, 294]
[423, 1240.4222584097868, 793]
[424, 2414.9436782079592, 1419]
[425, 2005.8769913483466, 1122]
[426, 2267.885516569929, 1123]
[427, 1109.1441016739811, 709]
[428, 738.9925187032419, 292]
[429, 297.95493702967866, 296]
[430, 1930.5433793013392, 1111]
[431, 1346.6905714510485, 799]
[432, 1112.8918933847992, 697]
[433, 373.9875311720698, 295]
[434, 207.82683370210594, 247]
[435, 1290.4227645898177, 824]
[436, 1416.7700485490868, 853]
[437, 279.9850374064838, 280]
[438, 320.9298364639543, 295]
[439, 293.84579359463567, 273]
[440, 2672.9557978522284, 1381]
[441, 1479.5437284649745, 817]
[442, 2478.033798479671, 1417]
[443, 261.57285802279995, 258]
[444, 2503.9885031982035, 1139]
[445, 1136.3014206703976, 723]
[446, 1326.423656168136, 840]
[447, 1182.075904903799, 701]
[448, 957.9584894255853, 722]
[449, 3672.8203028007606, 922]
[450, 321.99002493765585, 296]
[451, 527.9547598195311, 288]
[452, 2060.6948792552116, 1122]
[453, 322.1775561097257, 297]
[454, 331.9575373127332, 297]
[455, 2225.489384322689, 1122]
[456, 1144.030167173255, 722]
[457, 1278.0473993437329, 643]
[458, 325.83666100632166, 294]
[459, 3286.3458164690687, 924]
[460, 307.9950124688279, 295]
[461, 698.9875311720698, 295]
[462, 331.99002493765585, 296]
[463, 2215.531141403428, 1195]
[464, 1336.1105861599399, 825]
[465, 681.918597465314, 272]
[466, 301.18254364089773, 294]
[467, 317.9875311720698, 296]
[468, 1075.4044926038225, 666]
[469, 4492.227206737024, 1411]
[470, 329.9950124688279, 294]
[471, 1310.3800549730454, 862]
[472, 1930.5653684540878, 1137]
[473, 977.979062745806, 688]
[474, 305.9875311720698, 293]
[475, 1149.115510482708, 700]
[476, 1331.4511708831435, 834]
[477, 468.067635472465, 257]
[478, 912.9401870537579, 670]
[479, 900.9925187032419, 691]
[480, 304.9875311720698, 307]
[481, 1911.342318212663, 849]
[482, 1084.3663127123614, 684]
[483, 1603.4009420045459, 858]
[484, 893.917592682186, 665]
[485, 1133.1715504495676, 813]
[486, 291.08554465728497, 255]
[487, 851.6492469790173, 690]
[488, 1240.838151814563, 663]
[489, 933.2577449511114, 698]
[490, 2216.784672273252, 1412]
[491, 189.98729696435603, 196]
[492, 5821.078463834803, 2656]
[493, 891.6961949812301, 686]
[494, 870.1150517070193, 663]
[495, 847.7147471143361, 650]
[496, 819.0155339458928, 653]
[497, 1125.9541249328897, 796]
[498, 1159.5108657866328, 690]
[499, 334.9696167743904, 280]
[500, 1360.4256453169055, 860]
[501, 1495.3380733115089, 699]
[502, 1973.8046432756894, 1149]
[503, 989.1465168909815, 670]
[504, 953.7587448678073, 682]
[505, 313.97504364089775, 299]
[506, 1481.7296673605854, 841]
[507, 896.9739611667206, 722]
[508, 2253.5506247505564, 1219]
[509, 1003.5665414373359, 677]
[510, 295.9950124688279, 296]
[511, 314.9800498753117, 294]
[512, 1365.351129036913, 843]
[513, 309.9572025695893, 275]
[514, 304.9798273471692, 283]
[515, 334.99002493765585, 293]
[516, 319.9875311720698, 293]
[517, 1710.337957320483, 898]
[518, 1430.27335738257, 874]
[519, 1030.4184372948118, 673]
[520, 1410.8483599170847, 898]
[521, 1219.7674722413005, 846]
[522, 1114.4003582261876, 846]
[523, 2007.8499472421663, 1134]
[524, 1402.273815678594, 875]
[525, 523.9950124688279, 293]
[526, 1536.7833167940555, 869]
[527, 1318.8211157749545, 717]
[528, 872.2160691176115, 692]
[529, 1443.9593742666102, 710]
[530, 315.9850374064838, 289]
[531, 1052.8776605125304, 675]
[532, 2231.2906571165104, 1134]
[533, 298.9875311720698, 288]
[534, 904.868013213803, 667]
[535, 297.9950124688279, 296]
[536, 1111.096853034697, 680]
[537, 2760.7114982523, 1387]
[538, 911.041942556309, 708]
[539, 312.99002493765585, 291]
[540, 1852.567466556019, 1134]
[541, 314.9800498753117, 293]
[542, 1231.6099221226514, 829]
[543, 2659.420185282593, 1123]
[544, 1324.3833753199744, 808]
[545, 1465.326235179874, 665]
[546, 1724.2480525994572, 858]
[547, 169.85184225875273, 202]
[548, 995.7515599781664, 778]
[549, 1090.4514418564663, 710]
[550, 1360.6732499501084, 840]
[551, 1204.8917475481244, 707]
[552, 282.9950124688279, 296]
[553, 1755.3349883986207, 851]
[554, 1237.2452380379632, 798]
[555, 1823.6846201057947, 883]
[556, 1094.0431646734992, 687]
[557, 1270.1367316987892, 708]
[558, 861.8076556624875, 673]
[559, 1662.7681266261625, 1122]
[560, 303.9187714294714, 266]
[561, 1212.5528291827618, 847]
[562, 1223.9296117767653, 859]
[563, 2660.570089850802, 1408]
[564, 220.80066614037406, 228]
[565, 526.9574309839436, 294]
[566, 1396.1935883202837, 899]
[567, 1181.4345176255188, 850]
[568, 291.9850374064838, 295]
[569, 314.13479717239164, 276]
[570, 1901.9237573736254, 1128]
[571, 735.9875311720698, 294]
[572, 4201.9522934232355, 1388]
[573, 905.6304653968344, 722]
[574, 899.7686285018899, 661]
[575, 1274.465640649679, 848]
[576, 294.0659792678989, 286]
[577, 300.98483435177957, 286]
[578, 999.8739909298638, 689]
[579, 2014.0858566989095, 1131]
[580, 2425.5366641051164, 1123]
[581, 224.8578486944781, 243]
[582, 236.203934952572, 247]
[583, 948.9925955948823, 663]
[584, 2559.6328585579486, 1407]
[585, 2303.2549870824705, 1122]
[586, 988.7518613476318, 703]
[587, 994.6656557583306, 665]
[588, 1286.4768665213571, 833]
[589, 1369.1675397993304, 703]
[590, 2445.2469563384866, 1176]
[591, 1541.8603785941305, 856]
[592, 2152.57476895541, 1130]
[593, 1214.1840766226223, 694]
[594, 1206.7886965808946, 812]
[595, 1191.5849666658548, 828]
[596, 725.9925187032419, 291]
[597, 2168.1125155529176, 1124]
[598, 1929.4861829428016, 1216]
[599, 948.6840567741624, 700]
[600, 1712.2871542419734, 855]
[601, 1664.451845148982, 822]
[602, 938.5180652948333, 654]
[603, 1249.8599431297944, 823]
[604, 317.96498737492107, 295]
[605, 2375.472417074512, 1123]
[606, 1226.9386511778528, 724]
[607, 285.8395550484401, 257]
[608, 1376.0728184387017, 899]
[609, 1748.325548951408, 829]
[610, 1165.4240270511589, 840]
[611, 270.94483547761695, 290]
[612, 505.9925187032419, 291]
[613, 1378.856336034643, 804]
[614, 490.91603489784507, 264]
[615, 718.9900249376558, 294]
[616, 1080.5587415046045, 693]
[617, 485.93919653647856, 271]
[618, 4384.435349053383, 1404]
[619, 705.9624308262794, 293]
[620, 2145.280699371748, 1405]
[621, 1326.6669504994532, 678]
[622, 1749.7678325588743, 1124]
[623, 1193.9455117605517, 856]
[624, 1805.6919302168494, 1139]
[625, 1078.5139801991654, 697]
[626, 1300.1554458458293, 684]
[627, 461.9264215293582, 266]
[628, 2115.1663135399904, 1122]
[629, 331.9950124688279, 310]
[630, 1417.8216169921827, 843]
[631, 344.9850374064838, 288]
[632, 1676.719566285368, 689]
[633, 456.888235515917, 258]
[634, 1816.2500538361094, 1121]
[635, 836.0771511407135, 660]
[636, 300.2572947134186, 244]
[637, 1760.5590067120502, 1134]
[638, 1487.742335315732, 680]
[639, 727.9850374064838, 287]
[640, 705.9850374064838, 296]
[641, 302.9875311720698, 294]
[642, 1277.2250473888648, 683]
[643, 3182.500873934918, 1392]
[644, 311.99002493765585, 291]
[645, 2229.58258756534, 1386]
[646, 299.35006857855365, 294]
[647, 507.96717493797314, 288]
[648, 2106.8159396555, 1136]
[649, 304.99002493765585, 295]
[650, 1098.627738599866, 775]
[651, 1122.3917564838603, 690]
[652, 2245.3102745477336, 1131]
[653, 1338.003869784363, 821]
[654, 265.96967399600976, 271]
[655, 317.9875311720698, 294]
[656, 11879.052257316822, 3266]
[657, 1757.148023837561, 780]
[658, 697.9950124688279, 293]
[659, 1493.2262327214992, 814]
[660, 1577.7000123761384, 1122]
[661, 1471.9434770921694, 847]
[662, 1421.8577277315933, 820]
[663, 281.8941386493274, 282]
[664, 1783.1792574582566, 1122]
[665, 1361.96109342312, 780]
[666, 1092.290256588851, 808]
[667, 275.83230765866404, 257]
[668, 3333.316846308613, 898]
[669, 1250.6375840447322, 679]
[670, 4345.057454261999, 1132]
[671, 295.99002493765585, 293]
[672, 1216.8776752283331, 787]
[673, 503.9875311720698, 296]
[674, 1694.7169072684858, 1134]
[675, 1148.0110676864504, 835]
[676, 1222.2805509174186, 818]
[677, 956.2460314983051, 665]
[678, 292.9950124688279, 287]
[679, 1845.652457811424, 1119]
[680, 1174.2787955743613, 855]
[681, 1639.712470749091, 868]
[682, 244.8215780029533, 226]
[683, 1319.6135308799796, 873]
[684, 1822.0122841443226, 1122]
[685, 1214.8092386179983, 845]
[686, 1915.3058338068317, 1113]
[687, 688.9875311720698, 296]
[688, 2841.7292864998994, 1131]
[689, 317.99002493765585, 287]
[690, 1488.5018796768586, 786]
[691, 2314.884603108171, 1130]
[692, 2671.3123995581955, 1404]
[693, 314.9426059850374, 295]
[694, 2337.5888891126438, 1138]
[695, 527.9900249376558, 310]
[696, 292.9875311720698, 298]
[697, 894.8763994871575, 692]
[698, 2672.0112138742584, 1137]
[699, 1003.1449078853934, 683]
[700, 885.918504377501, 656]
[701, 1266.959836518728, 825]
[702, 1897.14605036381, 1122]
[703, 2239.365693565559, 1138]
[704, 1334.2683631052025, 869]
[705, 846.7894316295167, 678]
[706, 2417.254713643617, 1403]
[707, 2589.886527314703, 1406]
[708, 1643.4671602235746, 813]
[709, 338.9625311720698, 293]
[710, 1114.929673747961, 722]
[711, 846.8981735851869, 669]
[712, 1284.894178821472, 687]
[713, 7182.28684566884, 2647]
[714, 1103.6558710427669, 722]
[715, 10205.135847987247, 2672]
[716, 258.9066174981094, 253]
[717, 840.9044631647333, 672]
[718, 1754.3772688580189, 898]
[719, 870.8818487989346, 699]
[720, 3771.8668002333393, 1133]
[721, 1951.8630239287727, 1137]
[722, 1417.937438531138, 853]
[723, 1462.2987204333115, 781]
[724, 1749.5321164089726, 1122]
[725, 246.2473730906276, 243]
[726, 172.1057069733111, 229]
[727, 1566.827598375916, 862]
[728, 1259.7015811005786, 863]
[729, 835.564761778226, 669]
[730, 503.9875311720698, 291]
[731, 1085.9083751761627, 683]
[732, 1266.0012892425332, 688]
[733, 1587.9459878875305, 843]
[734, 2501.975506757478, 1410]
[735, 1772.0784414166258, 1139]
[736, 725.9750561097258, 286]
[737, 1076.348416257789, 836]
[738, 2318.748248849536, 1139]
[739, 516.9925187032419, 290]
[740, 1187.726897301186, 779]
[741, 2073.175949123131, 1122]
[742, 1856.9774756371694, 1112]
[743, 3840.1625742124306, 920]
[744, 885.9129013563717, 691]
[745, 274.9875311720698, 290]
[746, 523.9675561097257, 302]
[747, 2292.105995212317, 1122]
[748, 513.9850374064838, 287]
[749, 288.9950124688279, 292]
[750, 1051.6205671468, 832]
[751, 1418.7928787960388, 811]
[752, 1350.0388747300367, 723]
[753, 676.2237783681818, 265]
[754, 1353.5580604586391, 858]
[755, 300.9950124688279, 290]
[756, 329.99002493765585, 294]
[757, 1960.6910350863513, 1140]
[758, 777.9080011746397, 662]
[759, 545.9950124688279, 288]
[760, 854.9790176475192, 692]
[761, 247.80424687417138, 243]
[762, 466.91142109755174, 268]
[763, 2046.6756815177878, 1123]
[764, 1230.2062583672014, 779]
[765, 907.0915721689389, 698]
[766, 2102.144969867096, 1140]
[767, 262.22133427585493, 246]
[768, 1593.346932483619, 872]
[769, 460.85732374480824, 256]
[770, 457.80627382582577, 255]
[771, 4744.215671363838, 922]
[772, 697.9950124688279, 291]
[773, 1737.8692394694076, 1124]
[774, 1260.0582345515593, 689]
[775, 249.00882950906026, 250]
[776, 794.9589346983821, 649]
[777, 288.97506234413964, 295]
[778, 1232.704577591335, 806]
[779, 1424.7876822707804, 855]
[780, 260.7680728506661, 242]
[781, 3900.075953957014, 918]
[782, 301.1725374064838, 301]
[783, 2244.0805213942454, 1407]
[784, 1375.0260135414876, 808]
[785, 1228.267949180015, 848]
[786, 2026.850767656901, 1220]
[787, 879.7065226483259, 675]
[788, 365.9850374064838, 313]
[789, 4260.86311806835, 1135]
[790, 749.9850374064838, 315]
[791, 458.044371655151, 276]
[792, 341.9875311720698, 308]
[793, 2162.656706746049, 1125]
[794, 1108.5034997804637, 823]
[795, 959.3315322161395, 697]
[796, 2231.122394250807, 1136]
[797, 369.96506234413965, 313]
[798, 340.0575748129676, 314]
[799, 380.9575560472253, 311]
[800, 1862.703918580714, 1206]
[801, 718.0775498753117, 294]
[802, 2248.7378658883167, 1115]
[803, 1311.3116147019114, 828]
[804, 535.9950124688279, 308]
[805, 315.51757468796677, 316]
[806, 1149.7678412267999, 796]
[807, 539.9875311720698, 312]
[808, 2776.3695479752046, 917]
[809, 1803.370479819501, 1137]
[810, 477.2974807650337, 294]
[811, 837.9525872817956, 679]
[812, 1569.8915277615451, 812]
[813, 1325.2232160700528, 867]
[814, 741.9875311720698, 310]
[815, 1258.8461611692462, 827]
[816, 348.9575872817955, 299]
[817, 313.92754968781054, 302]
[818, 1399.698886262957, 784]
[819, 474.2039542594431, 296]
[820, 716.9650186407415, 298]
[821, 324.9650748129676, 297]
[822, 469.9470226604733, 272]
[823, 250.85300345646016, 241]
[824, 325.9725685785536, 309]
[825, 897.9242227615729, 663]
[826, 490.9599811092569, 292]
[827, 1076.1548205537872, 691]
[828, 1171.9303465317198, 643]
[829, 989.207618007174, 708]
[830, 459.3263995268543, 270]
[831, 1290.8210989157014, 860]
[832, 898.059626465952, 704]
[833, 4203.824551498223, 1396]
[834, 2923.697867340999, 1427]
[835, 1145.446115797574, 843]
[836, 1156.8018928177341, 891]
[837, 1268.8482432602914, 856]
[838, 206.21945407022383, 236]
[839, 1202.3419012167583, 687]
[840, 299.9073516082723, 273]
[841, 273.1083000017876, 274]
